order_id,product_id,customer_id,quantity,unit_price,total_amount,order_date,payment_method,warehouse_id,priority
ORD-00871,Google Pixel 8 Pro,CUST-0288,75,85.38,6403.5,2024-02-12,Net 30,WH-INTL-01,High
ORD-00872,Sony WH-1000XM5,CUST-0236,167,215.81,36040.27,2025-11-14,Credit Card,WH-CENTRAL-01,Medium
ORD-00873,Sony PlayStation 5,CUST-0013,56,349.44,19568.64,2025-12-03,Cash on Delivery,WH-EAST-01,Low
ORD-00874,Elgato Stream Deck,CUST-0214,12,48.54,582.48,2024-04-21,Credit Card,WH-EAST-01,Medium
ORD-00875,NVIDIA RTX 4090,CUST-0269,39,247.94,9669.66,2025-09-06,Cash on Delivery,WH-INTL-01,Low
ORD-00876,Samsung Odyssey G9,CUST-0201,153,111.49,17057.97,2025-07-04,Credit Card,WH-SOUTH-01,Medium
ORD-00877,NVIDIA RTX 4090,CUST-0243,134,65.8,8817.2,2025-07-22,Cash on Delivery,WH-CENTRAL-02,Low
ORD-00878,Sony PlayStation 5,CUST-0024,176,183.08,32222.08,2025-06-24,Purchase Order,WH-EAST-01,Critical
ORD-00879,Razer DeathAdder V3,CUST-0083,103,381.79,39324.37,2024-12-08,Net 30,WH-NORTH-01,Medium
ORD-00880,LG C3 OLED TV,CUST-0250,9,15.9,143.1,2025-06-20,Wire Transfer,WH-EAST-01,Low
ORD-00881,Elgato Stream Deck,CUST-0230,172,472.38,81249.36,2025-11-20,Wire Transfer,WH-WEST-02,Critical
ORD-00882,NZXT Kraken Elite,CUST-0239,91,215.79,19636.89,2024-08-03,Cash on Delivery,WH-WEST-02,Low
ORD-00883,Keychron Q1 Pro,CUST-0228,57,34.36,1958.52,2025-06-30,Cash on Delivery,WH-INTL-02,High
ORD-00884,Elgato Stream Deck,CUST-0281,165,135.1,22291.5,2024-04-15,Wire Transfer,WH-SOUTH-01,Critical
ORD-00885,Samsung Odyssey G9,CUST-0289,67,199.89,13392.63,2024-03-22,Credit Card,WH-SOUTH-01,Critical
ORD-00886,Sony WH-1000XM5,CUST-0191,132,364.38,48098.16,2025-06-23,Credit Card,WH-INTL-01,High
ORD-00887,Elgato Stream Deck,CUST-0182,26,51.16,1330.16,2025-05-18,Net 30,WH-EAST-01,High
ORD-00888,Logitech MX Master 3S,CUST-0206,156,399.85,62376.6,2025-11-15,Wire Transfer,WH-CENTRAL-01,Medium
ORD-00889,Samsung 990 PRO NVMe,CUST-0225,129,33.92,4375.68,2024-04-01,Wire Transfer,WH-INTL-02,Medium
ORD-00890,iPad Pro 12.9,CUST-0271,185,25.86,4784.1,2024-01-17,Purchase Order,WH-SOUTH-01,High
ORD-00891,Apple Watch Series 9,CUST-0245,62,387.56,24028.72,2024-08-07,Net 30,WH-WEST-02,Low
ORD-00892,Corsair RM850x PSU,CUST-0286,52,58.72,3053.44,2025-11-24,Net 30,WH-EAST-02,Medium
ORD-00893,Razer DeathAdder V3,CUST-0247,28,191.88,5372.64,2025-03-01,Wire Transfer,WH-EAST-01,Low
ORD-00894,LG C3 OLED TV,CUST-0192,68,335.75,22831.0,2024-05-27,Purchase Order,WH-CENTRAL-02,High
ORD-00895,Google Pixel 8 Pro,CUST-0152,169,38.32,6476.08,2024-01-25,Cash on Delivery,WH-EAST-01,Low
ORD-00896,Razer DeathAdder V3,CUST-0107,145,297.21,43095.45,2025-11-12,Cash on Delivery,WH-NORTH-01,Critical
ORD-00897,NVIDIA RTX 4090,CUST-0245,118,126.08,14877.44,2025-10-08,Wire Transfer,WH-CENTRAL-01,Critical
ORD-00898,AMD Ryzen 9 7950X,CUST-0145,101,115.13,11628.13,2024-04-09,Wire Transfer,WH-INTL-01,Medium
ORD-00899,Bose QuietComfort Ultra,CUST-0041,16,23.47,375.52,2025-11-18,Purchase Order,WH-WEST-02,High
ORD-00900,Samsung Galaxy S24,CUST-0116,158,160.53,25363.74,2024-06-10,Credit Card,WH-NORTH-01,High
ORD-00901,Bose QuietComfort Ultra,CUST-0212,113,495.88,56034.44,2024-04-18,Purchase Order,WH-CENTRAL-01,Critical
ORD-00902,Corsair RM850x PSU,CUST-0100,40,260.87,10434.8,2025-01-31,Purchase Order,WH-EAST-02,Critical
ORD-00903,Sony WH-1000XM5,CUST-0168,38,175.04,6651.52,2024-06-09,Net 30,WH-EAST-01,Low
ORD-00904,LG C3 OLED TV,CUST-0115,33,132.41,4369.53,2024-06-18,Purchase Order,WH-EAST-01,High
ORD-00905,MacBook Pro 14,CUST-0053,191,239.37,45719.67,2025-01-26,Wire Transfer,WH-CENTRAL-02,Low
ORD-00906,Asus ROG Zephyrus G14,CUST-0023,95,264.14,25093.3,2025-11-06,Purchase Order,WH-EAST-02,Medium
ORD-00907,Sony PlayStation 5,CUST-0207,4,175.04,700.16,2025-06-03,Net 30,WH-EAST-01,Low
ORD-00908,Corsair RM850x PSU,CUST-0270,56,293.77,16451.12,2024-07-03,Cash on Delivery,WH-CENTRAL-01,High
ORD-00909,Bose QuietComfort Ultra,CUST-0286,163,310.96,50686.48,2025-05-12,Net 30,WH-WEST-02,Critical
ORD-00910,Keychron Q1 Pro,CUST-0166,84,78.86,6624.24,2024-03-25,Cash on Delivery,WH-CENTRAL-01,High
ORD-00911,DJI Mini 4 Pro,CUST-0133,40,17.26,690.4,2024-11-06,Cash on Delivery,WH-WEST-01,High
ORD-00912,AMD Ryzen 9 7950X,CUST-0037,140,419.83,58776.2,2025-07-03,Wire Transfer,WH-NORTH-01,Medium
ORD-00913,Secretlab Titan EVO,CUST-0116,20,157.1,3142.0,2025-04-18,Credit Card,WH-EAST-02,Low
ORD-00914,Keychron Q1 Pro,CUST-0063,40,196.33,7853.2,2025-12-13,Purchase Order,WH-EAST-02,Medium
ORD-00915,Keychron Q1 Pro,CUST-0044,147,210.29,30912.63,2025-11-16,Credit Card,WH-CENTRAL-01,Critical
ORD-00916,Asus ROG Zephyrus G14,CUST-0064,129,288.25,37184.25,2024-04-04,Credit Card,WH-INTL-02,Medium
ORD-00917,Apple iPhone 15,CUST-0074,97,478.64,46428.08,2024-11-18,Purchase Order,WH-NORTH-01,Critical
ORD-00918,AMD Ryzen 9 7950X,CUST-0149,142,337.85,47974.7,2025-07-27,Credit Card,WH-EAST-01,Medium
ORD-00919,AMD Ryzen 9 7950X,CUST-0036,21,147.64,3100.44,2024-09-25,Cash on Delivery,WH-EAST-02,Low
ORD-00920,NZXT Kraken Elite,CUST-0176,163,60.75,9902.25,2025-07-29,Credit Card,WH-WEST-02,Medium
ORD-00921,MacBook Pro 14,CUST-0002,163,66.76,10881.88,2024-11-18,Purchase Order,WH-CENTRAL-01,Critical
ORD-00922,NZXT Kraken Elite,CUST-0294,129,186.97,24119.13,2024-02-09,Purchase Order,WH-EAST-01,Critical
ORD-00923,Logitech MX Master 3S,CUST-0258,26,155.0,4030.0,2025-04-09,Net 30,WH-INTL-01,Medium
ORD-00924,Samsung Odyssey G9,CUST-0182,6,106.99,641.94,2024-03-11,Net 30,WH-CENTRAL-01,High
ORD-00925,LG C3 OLED TV,CUST-0235,33,473.72,15632.76,2025-04-30,Purchase Order,WH-NORTH-01,High
ORD-00926,NZXT Kraken Elite,CUST-0114,117,365.57,42771.69,2024-02-25,Wire Transfer,WH-NORTH-01,High
ORD-00927,Echo Dot 5th Gen,CUST-0269,159,317.42,50469.78,2024-09-21,Net 30,WH-EAST-01,Medium
ORD-00928,GoPro HERO12 Black,CUST-0202,156,62.21,9704.76,2024-09-09,Cash on Delivery,WH-CENTRAL-01,Low
ORD-00929,Elgato Stream Deck,CUST-0037,162,208.22,33731.64,2024-07-09,Credit Card,WH-SOUTH-01,Low
ORD-00930,Dell XPS 15,CUST-0231,43,219.05,9419.15,2024-08-17,Purchase Order,WH-WEST-02,Low
ORD-00931,iPad Pro 12.9,CUST-0251,166,282.7,46928.2,2025-12-20,Net 30,WH-WEST-02,Low
ORD-00932,Razer DeathAdder V3,CUST-0208,10,49.79,497.9,2025-12-02,Purchase Order,WH-CENTRAL-01,Critical
ORD-00933,Keychron Q1 Pro,CUST-0020,43,167.84,7217.12,2024-04-06,Net 30,WH-CENTRAL-01,Low
ORD-00934,NVIDIA RTX 4090,CUST-0205,72,226.0,16272.0,2024-03-03,Net 30,WH-INTL-02,High
ORD-00935,Samsung 990 PRO NVMe,CUST-0299,97,389.7,37800.9,2025-07-28,Cash on Delivery,WH-INTL-02,High
ORD-00936,Sony WH-1000XM5,CUST-0007,65,263.21,17108.65,2025-06-04,Wire Transfer,WH-SOUTH-01,Low
ORD-00937,Sony WH-1000XM5,CUST-0240,14,461.46,6460.44,2024-01-26,Credit Card,WH-EAST-02,Critical
ORD-00938,Samsung 990 PRO NVMe,CUST-0247,196,432.2,84711.2,2025-05-12,Purchase Order,WH-INTL-02,High
ORD-00939,Logitech MX Master 3S,CUST-0019,51,406.38,20725.38,2025-09-01,Net 30,WH-INTL-01,Low
ORD-00940,Bose QuietComfort Ultra,CUST-0217,19,226.75,4308.25,2024-04-23,Credit Card,WH-EAST-01,High
ORD-00941,Kindle Paperwhite,CUST-0138,7,93.41,653.87,2025-09-22,Purchase Order,WH-CENTRAL-01,Low
ORD-00942,Sony PlayStation 5,CUST-0230,86,426.11,36645.46,2024-12-31,Purchase Order,WH-WEST-02,Medium
ORD-00943,Elgato Stream Deck,CUST-0290,171,334.37,57177.27,2024-08-26,Net 30,WH-CENTRAL-02,High
ORD-00944,Xbox Series X,CUST-0246,59,288.1,16997.9,2024-06-14,Credit Card,WH-WEST-02,Medium
ORD-00945,Nintendo Switch OLED,CUST-0029,63,454.37,28625.31,2025-01-03,Purchase Order,WH-INTL-02,Medium
ORD-00946,iPad Pro 12.9,CUST-0110,161,208.07,33499.27,2025-01-28,Net 30,WH-EAST-02,Critical
ORD-00947,Sony WH-1000XM5,CUST-0111,117,125.33,14663.61,2025-10-25,Cash on Delivery,WH-CENTRAL-01,Critical
ORD-00948,Corsair RM850x PSU,CUST-0078,40,143.79,5751.6,2025-12-12,Wire Transfer,WH-INTL-01,High
ORD-00949,Apple iPhone 15,CUST-0125,97,430.33,41742.01,2025-06-22,Cash on Delivery,WH-WEST-01,Critical
ORD-00950,Apple iPhone 15,CUST-0048,100,281.17,28117.0,2025-11-05,Purchase Order,WH-EAST-02,Medium
ORD-00951,Xbox Series X,CUST-0247,148,108.37,16038.76,2024-10-07,Cash on Delivery,WH-SOUTH-01,Critical
ORD-00952,iPad Pro 12.9,CUST-0287,111,12.87,1428.57,2024-02-04,Credit Card,WH-NORTH-01,Medium
ORD-00953,Xbox Series X,CUST-0063,119,307.69,36615.11,2024-11-23,Net 30,WH-WEST-01,High
ORD-00954,Bose QuietComfort Ultra,CUST-0286,101,351.77,35528.77,2024-01-26,Cash on Delivery,WH-WEST-02,High
ORD-00955,AMD Ryzen 9 7950X,CUST-0274,101,158.11,15969.11,2024-09-26,Cash on Delivery,WH-NORTH-01,Low
ORD-00956,Samsung 990 PRO NVMe,CUST-0168,76,334.68,25435.68,2024-04-14,Purchase Order,WH-NORTH-01,Low
ORD-00957,Samsung Odyssey G9,CUST-0068,154,361.5,55671.0,2024-08-24,Net 30,WH-EAST-02,Critical
ORD-00958,LG C3 OLED TV,CUST-0186,192,295.76,56785.92,2025-02-11,Purchase Order,WH-WEST-01,Low
ORD-00959,DJI Mini 4 Pro,CUST-0200,7,314.36,2200.52,2024-12-03,Credit Card,WH-EAST-01,Low
ORD-00960,Dell XPS 15,CUST-0057,21,394.05,8275.05,2025-11-13,Credit Card,WH-EAST-02,High
ORD-00961,MacBook Pro 14,CUST-0300,19,213.49,4056.31,2025-03-10,Net 30,WH-WEST-02,High
ORD-00962,Samsung 990 PRO NVMe,CUST-0264,198,376.02,74451.96,2024-09-15,Credit Card,WH-WEST-01,Low
ORD-00963,Asus ROG Zephyrus G14,CUST-0285,1,32.97,32.97,2024-08-24,Cash on Delivery,WH-WEST-01,Medium
ORD-00964,Keychron Q1 Pro,CUST-0294,78,336.34,26234.52,2025-06-27,Cash on Delivery,WH-EAST-01,Critical
ORD-00965,Samsung Galaxy S24,CUST-0112,33,106.35,3509.55,2025-05-04,Credit Card,WH-EAST-01,High
ORD-00966,Corsair RM850x PSU,CUST-0239,68,269.32,18313.76,2025-11-12,Wire Transfer,WH-SOUTH-01,High
ORD-00967,Echo Dot 5th Gen,CUST-0071,186,215.31,40047.66,2024-11-20,Wire Transfer,WH-EAST-02,Medium
ORD-00968,AirPods Pro Gen 2,CUST-0042,6,211.22,1267.32,2024-05-23,Cash on Delivery,WH-SOUTH-01,High
ORD-00969,Samsung 990 PRO NVMe,CUST-0115,124,198.36,24596.64,2024-05-04,Credit Card,WH-WEST-01,Medium
ORD-00970,Apple Watch Series 9,CUST-0224,68,384.64,26155.52,2025-02-27,Cash on Delivery,WH-WEST-02,Critical
ORD-00971,Samsung 990 PRO NVMe,CUST-0034,49,165.26,8097.74,2025-06-02,Net 30,WH-NORTH-01,Critical
ORD-00972,LG C3 OLED TV,CUST-0116,4,419.93,1679.72,2024-10-07,Cash on Delivery,WH-EAST-02,Medium
ORD-00973,LG C3 OLED TV,CUST-0274,46,488.98,22493.08,2025-11-05,Wire Transfer,WH-SOUTH-01,Critical
ORD-00974,Echo Dot 5th Gen,CUST-0124,45,196.46,8840.7,2024-04-14,Net 30,WH-INTL-02,High
ORD-00975,MacBook Pro 14,CUST-0085,160,288.16,46105.6,2025-09-11,Wire Transfer,WH-CENTRAL-02,Medium
ORD-00976,Samsung Odyssey G9,CUST-0155,107,383.19,41001.33,2025-09-21,Cash on Delivery,WH-CENTRAL-01,Medium
ORD-00977,Asus ROG Zephyrus G14,CUST-0278,110,385.7,42427.0,2025-10-06,Net 30,WH-INTL-01,Low
ORD-00978,GoPro HERO12 Black,CUST-0114,20,161.46,3229.2,2024-04-28,Credit Card,WH-SOUTH-01,High
ORD-00979,NZXT Kraken Elite,CUST-0165,155,356.69,55286.95,2024-01-25,Cash on Delivery,WH-NORTH-01,Critical
ORD-00980,iPad Pro 12.9,CUST-0029,86,165.46,14229.56,2024-03-28,Net 30,WH-WEST-01,Critical
ORD-00981,Secretlab Titan EVO,CUST-0088,123,465.24,57224.52,2025-06-27,Purchase Order,WH-INTL-02,Low
ORD-00982,Asus ROG Zephyrus G14,CUST-0137,39,17.75,692.25,2025-12-05,Net 30,WH-WEST-02,Critical
ORD-00983,Nintendo Switch OLED,CUST-0204,30,212.1,6363.0,2024-06-21,Net 30,WH-EAST-01,Medium
ORD-00984,Elgato Stream Deck,CUST-0038,49,168.76,8269.24,2024-05-29,Cash on Delivery,WH-EAST-01,Medium
ORD-00985,Echo Dot 5th Gen,CUST-0291,82,178.9,14669.8,2025-09-29,Net 30,WH-NORTH-01,Medium
ORD-00986,Logitech MX Master 3S,CUST-0184,147,105.83,15557.01,2025-04-11,Net 30,WH-INTL-02,High
ORD-00987,Samsung 990 PRO NVMe,CUST-0075,18,286.52,5157.36,2024-12-20,Purchase Order,WH-NORTH-01,High
ORD-00988,Corsair RM850x PSU,CUST-0111,22,46.01,1012.22,2025-11-29,Net 30,WH-NORTH-01,Low
ORD-00989,LG C3 OLED TV,CUST-0182,182,268.58,48881.56,2024-08-11,Net 30,WH-NORTH-01,Critical
ORD-00990,Razer DeathAdder V3,CUST-0150,27,88.55,2390.85,2024-04-16,Wire Transfer,WH-WEST-02,Medium
ORD-00991,iPad Pro 12.9,CUST-0204,4,276.09,1104.36,2024-02-01,Wire Transfer,WH-EAST-01,Medium
ORD-00992,Samsung 990 PRO NVMe,CUST-0287,43,317.86,13667.98,2025-08-14,Wire Transfer,WH-INTL-01,Critical
ORD-00993,Secretlab Titan EVO,CUST-0242,44,401.69,17674.36,2024-08-16,Cash on Delivery,WH-INTL-01,Medium
ORD-00994,GoPro HERO12 Black,CUST-0219,44,321.97,14166.68,2024-03-26,Purchase Order,WH-CENTRAL-01,High
ORD-00995,LG C3 OLED TV,CUST-0004,48,11.31,542.88,2024-06-01,Credit Card,WH-INTL-02,Critical
ORD-00996,Razer DeathAdder V3,CUST-0241,141,154.51,21785.91,2024-01-24,Purchase Order,WH-EAST-02,Critical
ORD-00997,Echo Dot 5th Gen,CUST-0221,184,88.48,16280.32,2025-11-29,Wire Transfer,WH-SOUTH-01,High
ORD-00998,Asus ROG Zephyrus G14,CUST-0168,41,316.11,12960.51,2024-03-08,Purchase Order,WH-CENTRAL-02,Low
ORD-00999,iPad Pro 12.9,CUST-0042,182,19.55,3558.1,2025-12-01,Credit Card,WH-INTL-01,Low
ORD-01000,AirPods Pro Gen 2,CUST-0132,78,347.43,27099.54,2025-09-25,Wire Transfer,WH-WEST-01,Critical
ORD-01001,NZXT Kraken Elite,CUST-0108,54,348.14,18799.56,2024-06-26,Net 30,WH-EAST-01,Critical
ORD-01002,Secretlab Titan EVO,CUST-0079,34,127.91,4348.94,2024-05-17,Cash on Delivery,WH-WEST-02,Low
ORD-01003,Apple iPhone 15,CUST-0073,49,338.14,16568.86,2025-12-23,Purchase Order,WH-WEST-02,Critical
ORD-01004,Sony PlayStation 5,CUST-0294,53,291.41,15444.73,2024-12-04,Wire Transfer,WH-INTL-01,Low
ORD-01005,Apple Watch Series 9,CUST-0203,29,436.89,12669.81,2025-09-12,Wire Transfer,WH-EAST-02,Critical
ORD-01006,Razer DeathAdder V3,CUST-0242,157,198.9,31227.3,2025-03-12,Purchase Order,WH-EAST-01,Medium
ORD-01007,Samsung Odyssey G9,CUST-0130,1,134.58,134.58,2024-07-30,Credit Card,WH-EAST-01,Critical
ORD-01008,Bose QuietComfort Ultra,CUST-0238,112,201.57,22575.84,2024-04-11,Credit Card,WH-EAST-01,High
ORD-01009,NZXT Kraken Elite,CUST-0052,189,172.33,32570.37,2024-10-24,Purchase Order,WH-EAST-02,Critical
ORD-01010,Sony PlayStation 5,CUST-0088,77,79.92,6153.84,2025-02-20,Cash on Delivery,WH-EAST-01,Medium
ORD-01011,NZXT Kraken Elite,CUST-0163,25,68.32,1708.0,2024-10-29,Credit Card,WH-INTL-02,Critical
ORD-01012,Sony PlayStation 5,CUST-0051,147,489.33,71931.51,2025-09-22,Wire Transfer,WH-EAST-02,High
ORD-01013,DJI Mini 4 Pro,CUST-0126,182,172.39,31374.98,2024-06-15,Wire Transfer,WH-WEST-01,Low
ORD-01014,AMD Ryzen 9 7950X,CUST-0234,129,420.35,54225.15,2024-11-28,Net 30,WH-CENTRAL-01,Medium
ORD-01015,Apple Watch Series 9,CUST-0157,70,372.68,26087.6,2024-12-24,Net 30,WH-SOUTH-01,Medium
ORD-01016,AMD Ryzen 9 7950X,CUST-0187,192,436.48,83804.16,2024-12-14,Credit Card,WH-EAST-02,Low
ORD-01017,Logitech MX Master 3S,CUST-0167,85,390.38,33182.3,2024-04-28,Purchase Order,WH-INTL-01,Critical
ORD-01018,Razer DeathAdder V3,CUST-0283,119,228.21,27156.99,2024-07-04,Cash on Delivery,WH-WEST-01,Critical
ORD-01019,Sony WH-1000XM5,CUST-0142,57,50.4,2872.8,2024-02-11,Cash on Delivery,WH-INTL-02,Low
ORD-01020,iPad Pro 12.9,CUST-0274,6,134.82,808.92,2024-08-31,Cash on Delivery,WH-EAST-01,Critical
ORD-01021,Dell XPS 15,CUST-0159,140,221.57,31019.8,2024-04-30,Wire Transfer,WH-WEST-01,Medium
ORD-01022,Apple Watch Series 9,CUST-0152,180,170.95,30771.0,2025-01-11,Purchase Order,WH-INTL-02,Medium
ORD-01023,iPad Pro 12.9,CUST-0289,84,370.86,31152.24,2024-02-16,Net 30,WH-NORTH-01,High
ORD-01024,MacBook Pro 14,CUST-0046,127,303.8,38582.6,2025-03-31,Credit Card,WH-WEST-02,Critical
ORD-01025,Apple Watch Series 9,CUST-0157,141,119.51,16850.91,2025-08-29,Purchase Order,WH-NORTH-01,Critical
ORD-01026,Google Pixel 8 Pro,CUST-0054,114,438.28,49963.92,2024-05-26,Credit Card,WH-SOUTH-01,Low
ORD-01027,MacBook Pro 14,CUST-0183,146,489.66,71490.36,2025-07-16,Cash on Delivery,WH-INTL-02,Critical
ORD-01028,iPad Pro 12.9,CUST-0086,194,63.42,12303.48,2024-02-09,Wire Transfer,WH-EAST-02,Medium
ORD-01029,Echo Dot 5th Gen,CUST-0193,98,357.57,35041.86,2024-07-25,Credit Card,WH-EAST-01,Medium
ORD-01030,Asus ROG Zephyrus G14,CUST-0037,118,221.99,26194.82,2024-10-05,Wire Transfer,WH-INTL-01,Medium
ORD-01031,Corsair RM850x PSU,CUST-0144,176,494.31,86998.56,2024-01-08,Net 30,WH-EAST-02,Low
ORD-01032,Echo Dot 5th Gen,CUST-0246,188,420.18,78993.84,2024-09-09,Cash on Delivery,WH-INTL-02,Medium
ORD-01033,Samsung Galaxy S24,CUST-0169,27,320.37,8649.99,2025-04-22,Net 30,WH-EAST-01,Medium
ORD-01034,Asus ROG Zephyrus G14,CUST-0277,134,341.61,45775.74,2024-08-04,Cash on Delivery,WH-CENTRAL-02,Medium
ORD-01035,Razer DeathAdder V3,CUST-0263,94,369.6,34742.4,2025-06-09,Net 30,WH-INTL-01,Low
ORD-01036,AirPods Pro Gen 2,CUST-0121,198,385.82,76392.36,2025-07-13,Cash on Delivery,WH-NORTH-01,Critical
ORD-01037,Samsung Galaxy S24,CUST-0292,63,35.06,2208.78,2025-12-14,Credit Card,WH-EAST-01,Critical
ORD-01038,Echo Dot 5th Gen,CUST-0299,128,297.82,38120.96,2024-08-30,Cash on Delivery,WH-CENTRAL-01,High
ORD-01039,Samsung 990 PRO NVMe,CUST-0130,119,345.16,41074.04,2024-11-16,Purchase Order,WH-CENTRAL-01,Low
ORD-01040,Nintendo Switch OLED,CUST-0088,116,207.47,24066.52,2024-02-14,Net 30,WH-WEST-01,Critical
ORD-01041,Elgato Stream Deck,CUST-0119,198,463.86,91844.28,2025-10-17,Purchase Order,WH-NORTH-01,High
ORD-01042,NZXT Kraken Elite,CUST-0133,28,347.79,9738.12,2025-08-04,Wire Transfer,WH-CENTRAL-02,Medium
ORD-01043,Samsung 990 PRO NVMe,CUST-0291,133,171.4,22796.2,2025-09-17,Credit Card,WH-NORTH-01,Critical
ORD-01044,Sony WH-1000XM5,CUST-0260,130,428.99,55768.7,2025-01-07,Wire Transfer,WH-NORTH-01,High
ORD-01045,Razer DeathAdder V3,CUST-0037,171,493.25,84345.75,2025-03-02,Net 30,WH-NORTH-01,High
ORD-01046,Corsair RM850x PSU,CUST-0108,79,341.82,27003.78,2024-08-11,Credit Card,WH-NORTH-01,Low
ORD-01047,Keychron Q1 Pro,CUST-0049,120,238.19,28582.8,2025-12-04,Wire Transfer,WH-CENTRAL-02,Low
ORD-01048,NVIDIA RTX 4090,CUST-0274,161,11.28,1816.08,2025-10-19,Wire Transfer,WH-SOUTH-01,Medium
ORD-01049,Apple Watch Series 9,CUST-0257,49,106.71,5228.79,2024-06-01,Purchase Order,WH-CENTRAL-01,Low
ORD-01050,Bose QuietComfort Ultra,CUST-0175,49,210.31,10305.19,2024-08-29,Wire Transfer,WH-INTL-01,High
ORD-01051,DJI Mini 4 Pro,CUST-0115,197,31.18,6142.46,2025-11-29,Credit Card,WH-WEST-01,Critical
ORD-01052,GoPro HERO12 Black,CUST-0161,51,87.72,4473.72,2024-11-18,Purchase Order,WH-EAST-02,High
ORD-01053,Echo Dot 5th Gen,CUST-0028,116,86.38,10020.08,2025-09-30,Wire Transfer,WH-WEST-01,Medium
ORD-01054,Kindle Paperwhite,CUST-0150,69,246.21,16988.49,2024-09-08,Net 30,WH-INTL-02,High
ORD-01055,iPad Pro 12.9,CUST-0161,150,129.08,19362.0,2024-02-04,Purchase Order,WH-CENTRAL-02,Critical
ORD-01056,Sony PlayStation 5,CUST-0059,39,28.01,1092.39,2024-02-12,Net 30,WH-CENTRAL-01,Low
ORD-01057,Samsung Odyssey G9,CUST-0185,108,487.44,52643.52,2024-07-18,Cash on Delivery,WH-CENTRAL-01,Critical
ORD-01058,Xbox Series X,CUST-0283,29,385.33,11174.57,2025-02-05,Cash on Delivery,WH-WEST-02,Low
ORD-01059,Asus ROG Zephyrus G14,CUST-0008,38,244.03,9273.14,2025-10-12,Net 30,WH-CENTRAL-02,Low
ORD-01060,Nintendo Switch OLED,CUST-0079,189,208.56,39417.84,2025-03-24,Wire Transfer,WH-WEST-01,Medium
ORD-01061,iPad Pro 12.9,CUST-0198,182,319.84,58210.88,2025-11-02,Purchase Order,WH-CENTRAL-01,Critical
ORD-01062,Apple iPhone 15,CUST-0003,178,182.82,32541.96,2025-07-24,Purchase Order,WH-CENTRAL-02,High
ORD-01063,Secretlab Titan EVO,CUST-0065,88,294.51,25916.88,2024-11-27,Net 30,WH-WEST-02,High
ORD-01064,Corsair RM850x PSU,CUST-0276,2,254.86,509.72,2025-03-14,Cash on Delivery,WH-CENTRAL-01,Medium
ORD-01065,Sony PlayStation 5,CUST-0099,166,77.08,12795.28,2024-08-25,Cash on Delivery,WH-INTL-02,Low
ORD-01066,Secretlab Titan EVO,CUST-0015,174,413.51,71950.74,2024-09-26,Cash on Delivery,WH-WEST-01,Medium
ORD-01067,Apple iPhone 15,CUST-0073,145,194.74,28237.3,2025-02-13,Net 30,WH-INTL-02,Low
ORD-01068,Secretlab Titan EVO,CUST-0289,176,100.04,17607.04,2024-07-07,Net 30,WH-CENTRAL-02,High
ORD-01069,Sony WH-1000XM5,CUST-0020,6,206.2,1237.2,2025-11-23,Net 30,WH-NORTH-01,Low
ORD-01070,DJI Mini 4 Pro,CUST-0020,88,342.33,30125.04,2024-03-09,Credit Card,WH-WEST-02,Medium
ORD-01071,Sony WH-1000XM5,CUST-0224,80,309.68,24774.4,2024-09-15,Cash on Delivery,WH-NORTH-01,Medium
ORD-01072,Kindle Paperwhite,CUST-0283,98,99.34,9735.32,2024-04-27,Wire Transfer,WH-WEST-02,Medium
ORD-01073,Logitech MX Master 3S,CUST-0038,189,321.24,60714.36,2025-08-25,Cash on Delivery,WH-WEST-01,Critical
ORD-01074,NZXT Kraken Elite,CUST-0173,157,81.89,12856.73,2025-10-26,Wire Transfer,WH-EAST-01,Critical
ORD-01075,Sony PlayStation 5,CUST-0022,41,94.93,3892.13,2024-03-28,Credit Card,WH-INTL-01,Medium
ORD-01076,Sony WH-1000XM5,CUST-0228,131,124.26,16278.06,2024-05-28,Purchase Order,WH-WEST-01,Critical
ORD-01077,Razer DeathAdder V3,CUST-0166,81,150.18,12164.58,2024-02-25,Net 30,WH-INTL-01,Critical
ORD-01078,Secretlab Titan EVO,CUST-0205,141,467.43,65907.63,2024-06-19,Wire Transfer,WH-WEST-01,Medium
ORD-01079,Apple Watch Series 9,CUST-0014,170,264.09,44895.3,2025-12-10,Credit Card,WH-WEST-01,Critical
ORD-01080,Elgato Stream Deck,CUST-0133,142,35.98,5109.16,2025-08-13,Net 30,WH-SOUTH-01,High
ORD-01081,Asus ROG Zephyrus G14,CUST-0139,149,168.78,25148.22,2025-05-30,Net 30,WH-SOUTH-01,Low
ORD-01082,Logitech MX Master 3S,CUST-0010,107,411.05,43982.35,2025-08-04,Net 30,WH-CENTRAL-01,Critical
ORD-01083,Samsung Galaxy S24,CUST-0176,178,317.54,56522.12,2024-06-08,Wire Transfer,WH-CENTRAL-02,Critical
ORD-01084,Apple Watch Series 9,CUST-0129,116,279.56,32428.96,2024-08-10,Net 30,WH-NORTH-01,High
ORD-01085,Apple Watch Series 9,CUST-0140,114,11.77,1341.78,2024-01-15,Net 30,WH-CENTRAL-02,Critical
ORD-01086,Secretlab Titan EVO,CUST-0223,118,389.96,46015.28,2025-04-24,Credit Card,WH-WEST-01,Critical
ORD-01087,Keychron Q1 Pro,CUST-0268,140,160.09,22412.6,2024-06-05,Credit Card,WH-INTL-02,Medium
