inventory_id,product_id,product_name,category,warehouse_id,supplier_id,quantity_on_hand,reorder_point,unit_price,last_restock_date,stock_status
INV-00760,Keychron Q1 Pro,Keychron Q1 Pro,Packaging,WH-INTL-02,SUP-0020,877,428,407.95,2024-11-19,In Stock
INV-00761,NZXT Kraken Elite,NZXT Kraken Elite,Electrical,WH-EAST-02,SUP-0095,1872,73,456.24,2025-01-21,In Stock
INV-00762,Google Pixel 8 Pro,Google Pixel 8 Pro,Packaging,WH-CENTRAL-01,SUP-0104,2987,440,357.89,2024-09-07,In Stock
INV-00763,Samsung Odyssey G9,Samsung Odyssey G9,Assemblies,WH-INTL-01,SUP-0024,2703,169,51.27,2024-11-29,In Stock
INV-00764,Apple iPhone 15,Apple iPhone 15,Assemblies,WH-NORTH-01,SUP-0108,970,500,133.49,2024-06-08,In Stock
INV-00765,Google Pixel 8 Pro,Google Pixel 8 Pro,Packaging,WH-EAST-02,SUP-0082,4141,469,238.87,2025-07-19,In Stock
INV-00766,NVIDIA RTX 4090,NVIDIA RTX 4090,Mechanical,WH-WEST-01,SUP-0140,2629,431,386.36,2025-04-04,In Stock
INV-00767,Secretlab Titan EVO,Secretlab Titan EVO,Mechanical,WH-WEST-01,SUP-0060,4036,218,298.18,2025-07-30,In Stock
INV-00768,Google Pixel 8 Pro,Google Pixel 8 Pro,Raw Materials,WH-CENTRAL-02,SUP-0067,4150,100,81.61,2025-10-16,In Stock
INV-00769,Samsung Galaxy S24,Samsung Galaxy S24,Electrical,WH-WEST-02,SUP-0188,4903,286,194.76,2024-06-06,In Stock
INV-00770,Keychron Q1 Pro,Keychron Q1 Pro,Raw Materials,WH-CENTRAL-01,SUP-0109,2397,272,387.72,2025-04-24,In Stock
INV-00771,Dell XPS 15,Dell XPS 15,Mechanical,WH-NORTH-01,SUP-0027,300,233,18.52,2024-07-27,In Stock
INV-00772,Samsung Galaxy S24,Samsung Galaxy S24,Mechanical,WH-CENTRAL-02,SUP-0099,4096,287,403.73,2025-10-29,In Stock
INV-00773,Google Pixel 8 Pro,Google Pixel 8 Pro,Sensors,WH-NORTH-01,SUP-0171,4354,378,362.72,2024-08-09,In Stock
INV-00774,Nintendo Switch OLED,Nintendo Switch OLED,Assemblies,WH-WEST-02,SUP-0136,3986,212,12.89,2024-07-09,In Stock
INV-00775,Elgato Stream Deck,Elgato Stream Deck,Mechanical,WH-CENTRAL-01,SUP-0129,3623,201,424.1,2025-12-23,In Stock
INV-00776,iPad Pro 12.9,iPad Pro 12.9,Electronics,WH-WEST-01,SUP-0145,1483,246,90.52,2024-09-22,In Stock
INV-00777,Razer DeathAdder V3,Razer DeathAdder V3,Packaging,WH-WEST-01,SUP-0116,3231,400,97.04,2025-06-12,In Stock
INV-00778,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Safety Equipment,WH-SOUTH-01,SUP-0110,2459,73,129.08,2024-01-11,In Stock
INV-00779,iPad Pro 12.9,iPad Pro 12.9,Sensors,WH-WEST-01,SUP-0123,3090,399,473.07,2025-12-24,In Stock
INV-00780,Apple Watch Series 9,Apple Watch Series 9,Packaging,WH-NORTH-01,SUP-0107,2771,156,347.36,2025-01-01,In Stock
INV-00781,Kindle Paperwhite,Kindle Paperwhite,Packaging,WH-INTL-01,SUP-0122,1027,161,305.65,2025-02-20,In Stock
INV-00782,Elgato Stream Deck,Elgato Stream Deck,Assemblies,WH-INTL-01,SUP-0134,247,458,496.86,2025-08-28,Low Stock
INV-00783,GoPro HERO12 Black,GoPro HERO12 Black,Electronics,WH-CENTRAL-02,SUP-0200,1914,140,188.41,2024-08-28,In Stock
INV-00784,Logitech MX Master 3S,Logitech MX Master 3S,Electronics,WH-INTL-01,SUP-0155,49,227,387.14,2025-04-30,Low Stock
INV-00785,Apple Watch Series 9,Apple Watch Series 9,Mechanical,WH-CENTRAL-02,SUP-0153,4732,264,427.61,2025-03-15,In Stock
INV-00786,Logitech MX Master 3S,Logitech MX Master 3S,Sensors,WH-CENTRAL-02,SUP-0106,72,210,227.86,2025-04-30,Low Stock
INV-00787,Xbox Series X,Xbox Series X,Safety Equipment,WH-CENTRAL-02,SUP-0089,4877,287,131.07,2025-03-22,In Stock
INV-00788,NZXT Kraken Elite,NZXT Kraken Elite,Electronics,WH-WEST-02,SUP-0135,630,350,133.54,2024-07-04,In Stock
INV-00789,Google Pixel 8 Pro,Google Pixel 8 Pro,Packaging,WH-WEST-01,SUP-0117,1720,490,365.68,2024-07-03,In Stock
INV-00790,Samsung Galaxy S24,Samsung Galaxy S24,Electrical,WH-NORTH-01,SUP-0027,1442,139,57.68,2024-03-17,In Stock
INV-00791,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Raw Materials,WH-NORTH-01,SUP-0110,3807,475,305.34,2025-05-18,In Stock
INV-00792,Nintendo Switch OLED,Nintendo Switch OLED,Electronics,WH-CENTRAL-01,SUP-0041,3464,134,310.31,2025-07-10,In Stock
INV-00793,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Assemblies,WH-INTL-01,SUP-0104,934,197,290.68,2024-08-26,In Stock
INV-00794,Samsung Galaxy S24,Samsung Galaxy S24,Mechanical,WH-SOUTH-01,SUP-0149,3070,139,8.89,2025-08-21,In Stock
INV-00795,NZXT Kraken Elite,NZXT Kraken Elite,Electronics,WH-WEST-01,SUP-0192,1467,145,209.54,2025-08-05,In Stock
INV-00796,Corsair RM850x PSU,Corsair RM850x PSU,Mechanical,WH-CENTRAL-01,SUP-0048,4502,57,340.91,2024-10-02,In Stock
INV-00797,Google Pixel 8 Pro,Google Pixel 8 Pro,Packaging,WH-INTL-01,SUP-0007,634,81,434.83,2025-04-06,In Stock
INV-00798,iPad Pro 12.9,iPad Pro 12.9,Mechanical,WH-SOUTH-01,SUP-0050,158,160,225.6,2024-02-10,Low Stock
INV-00799,Elgato Stream Deck,Elgato Stream Deck,Electronics,WH-EAST-01,SUP-0075,2805,400,293.73,2024-08-01,In Stock
INV-00800,MacBook Pro 14,MacBook Pro 14,Safety Equipment,WH-WEST-01,SUP-0065,3385,477,458.83,2025-01-20,In Stock
INV-00801,Echo Dot 5th Gen,Echo Dot 5th Gen,Mechanical,WH-NORTH-01,SUP-0041,1833,486,283.78,2025-03-30,In Stock
INV-00802,AirPods Pro Gen 2,AirPods Pro Gen 2,Electronics,WH-INTL-01,SUP-0057,1979,334,479.16,2024-02-03,In Stock
INV-00803,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Raw Materials,WH-CENTRAL-01,SUP-0016,3257,437,82.36,2024-12-24,In Stock
INV-00804,Kindle Paperwhite,Kindle Paperwhite,Mechanical,WH-INTL-02,SUP-0057,4505,216,370.39,2024-08-18,In Stock
INV-00805,Dell XPS 15,Dell XPS 15,Electrical,WH-NORTH-01,SUP-0047,3784,408,272.75,2024-03-30,In Stock
INV-00806,MacBook Pro 14,MacBook Pro 14,Packaging,WH-WEST-02,SUP-0090,4690,110,327.85,2024-11-01,In Stock
INV-00807,Razer DeathAdder V3,Razer DeathAdder V3,Packaging,WH-EAST-01,SUP-0033,4613,468,416.07,2025-03-05,In Stock
INV-00808,iPad Pro 12.9,iPad Pro 12.9,Raw Materials,WH-WEST-01,SUP-0117,3236,380,432.19,2025-07-20,In Stock
INV-00809,DJI Mini 4 Pro,DJI Mini 4 Pro,Sensors,WH-INTL-02,SUP-0126,2488,232,136.06,2025-10-03,In Stock
INV-00810,Echo Dot 5th Gen,Echo Dot 5th Gen,Safety Equipment,WH-EAST-01,SUP-0130,3060,61,430.29,2025-03-21,In Stock
INV-00811,Keychron Q1 Pro,Keychron Q1 Pro,Safety Equipment,WH-CENTRAL-02,SUP-0193,22,264,209.33,2024-01-23,Low Stock
INV-00812,MacBook Pro 14,MacBook Pro 14,Electronics,WH-EAST-02,SUP-0145,365,329,480.12,2024-06-24,In Stock
INV-00813,Kindle Paperwhite,Kindle Paperwhite,Electrical,WH-EAST-02,SUP-0096,380,134,389.43,2024-11-02,In Stock
INV-00814,Elgato Stream Deck,Elgato Stream Deck,Electronics,WH-CENTRAL-01,SUP-0067,1951,367,273.4,2024-02-05,In Stock
INV-00815,Echo Dot 5th Gen,Echo Dot 5th Gen,Electrical,WH-CENTRAL-02,SUP-0050,1844,138,127.4,2024-06-26,In Stock
INV-00816,Apple iPhone 15,Apple iPhone 15,Raw Materials,WH-EAST-02,SUP-0011,1374,175,81.21,2025-01-18,In Stock
INV-00817,Elgato Stream Deck,Elgato Stream Deck,Electronics,WH-EAST-02,SUP-0159,2714,226,442.94,2024-08-19,In Stock
INV-00818,NVIDIA RTX 4090,NVIDIA RTX 4090,Electronics,WH-WEST-02,SUP-0104,2323,218,292.54,2025-07-21,In Stock
INV-00819,Corsair RM850x PSU,Corsair RM850x PSU,Sensors,WH-INTL-02,SUP-0050,4589,195,378.75,2024-09-08,In Stock
INV-00820,Apple Watch Series 9,Apple Watch Series 9,Sensors,WH-SOUTH-01,SUP-0042,1328,200,298.09,2024-05-15,In Stock
INV-00821,Apple iPhone 15,Apple iPhone 15,Raw Materials,WH-INTL-02,SUP-0192,4402,63,371.51,2025-10-22,In Stock
INV-00822,Samsung Odyssey G9,Samsung Odyssey G9,Assemblies,WH-CENTRAL-01,SUP-0024,1003,114,85.04,2025-08-16,In Stock
INV-00823,Samsung Galaxy S24,Samsung Galaxy S24,Raw Materials,WH-INTL-02,SUP-0101,3639,449,159.96,2025-09-18,In Stock
INV-00824,Kindle Paperwhite,Kindle Paperwhite,Mechanical,WH-WEST-01,SUP-0063,1096,78,483.66,2025-02-15,In Stock
INV-00825,Apple Watch Series 9,Apple Watch Series 9,Safety Equipment,WH-CENTRAL-01,SUP-0151,616,296,188.99,2024-06-12,In Stock
INV-00826,Sony PlayStation 5,Sony PlayStation 5,Electrical,WH-INTL-02,SUP-0199,121,246,434.15,2025-10-18,Low Stock
INV-00827,Sony PlayStation 5,Sony PlayStation 5,Safety Equipment,WH-CENTRAL-02,SUP-0160,4639,154,493.06,2024-04-10,In Stock
INV-00828,Echo Dot 5th Gen,Echo Dot 5th Gen,Packaging,WH-NORTH-01,SUP-0020,1084,142,352.98,2024-04-12,In Stock
INV-00829,Google Pixel 8 Pro,Google Pixel 8 Pro,Packaging,WH-WEST-01,SUP-0109,3050,168,428.21,2024-10-07,In Stock
INV-00830,Google Pixel 8 Pro,Google Pixel 8 Pro,Packaging,WH-CENTRAL-01,SUP-0099,2609,127,55.93,2024-05-25,In Stock
INV-00831,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Packaging,WH-EAST-02,SUP-0115,208,367,405.28,2024-08-22,Low Stock
INV-00832,Apple iPhone 15,Apple iPhone 15,Electrical,WH-INTL-01,SUP-0069,36,342,161.13,2024-05-20,Low Stock
INV-00833,Logitech MX Master 3S,Logitech MX Master 3S,Electrical,WH-EAST-02,SUP-0017,500,147,180.15,2024-08-23,In Stock
INV-00834,NZXT Kraken Elite,NZXT Kraken Elite,Electronics,WH-CENTRAL-02,SUP-0025,2718,231,139.1,2024-05-22,In Stock
INV-00835,Nintendo Switch OLED,Nintendo Switch OLED,Mechanical,WH-CENTRAL-01,SUP-0061,4766,377,334.76,2024-02-20,In Stock
INV-00836,Xbox Series X,Xbox Series X,Safety Equipment,WH-WEST-01,SUP-0067,3617,298,235.74,2024-05-09,In Stock
INV-00837,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Electrical,WH-WEST-01,SUP-0024,2058,490,253.35,2024-08-29,In Stock
INV-00838,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Raw Materials,WH-INTL-01,SUP-0029,2083,371,297.4,2024-01-08,In Stock
INV-00839,Keychron Q1 Pro,Keychron Q1 Pro,Safety Equipment,WH-EAST-01,SUP-0111,4446,297,248.89,2025-01-26,In Stock
INV-00840,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Sensors,WH-WEST-02,SUP-0194,4706,151,89.23,2025-08-26,In Stock
INV-00841,LG C3 OLED TV,LG C3 OLED TV,Mechanical,WH-CENTRAL-02,SUP-0159,3522,231,471.66,2024-06-18,In Stock
INV-00842,NVIDIA RTX 4090,NVIDIA RTX 4090,Assemblies,WH-SOUTH-01,SUP-0071,3827,416,33.38,2025-06-16,In Stock
INV-00843,NVIDIA RTX 4090,NVIDIA RTX 4090,Raw Materials,WH-INTL-01,SUP-0136,4124,452,100.09,2025-07-08,In Stock
INV-00844,MacBook Pro 14,MacBook Pro 14,Packaging,WH-NORTH-01,SUP-0035,2626,408,205.24,2024-06-25,In Stock
INV-00845,Apple iPhone 15,Apple iPhone 15,Packaging,WH-NORTH-01,SUP-0033,4160,186,330.94,2024-06-21,In Stock
INV-00846,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Raw Materials,WH-CENTRAL-02,SUP-0021,2499,160,393.94,2025-02-05,In Stock
INV-00847,MacBook Pro 14,MacBook Pro 14,Electrical,WH-WEST-01,SUP-0090,4550,131,9.27,2024-04-18,In Stock
INV-00848,LG C3 OLED TV,LG C3 OLED TV,Packaging,WH-WEST-01,SUP-0194,1502,230,442.05,2024-11-03,In Stock
INV-00849,iPad Pro 12.9,iPad Pro 12.9,Packaging,WH-WEST-02,SUP-0151,1409,332,381.44,2024-07-03,In Stock
INV-00850,DJI Mini 4 Pro,DJI Mini 4 Pro,Electrical,WH-WEST-01,SUP-0063,104,96,461.42,2024-03-30,In Stock
INV-00851,Keychron Q1 Pro,Keychron Q1 Pro,Electrical,WH-INTL-02,SUP-0003,4667,343,395.09,2025-09-12,In Stock
INV-00852,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Electrical,WH-NORTH-01,SUP-0011,3420,251,71.52,2025-02-12,In Stock
INV-00853,Apple iPhone 15,Apple iPhone 15,Raw Materials,WH-EAST-01,SUP-0149,2148,475,183.85,2024-07-17,In Stock
INV-00854,MacBook Pro 14,MacBook Pro 14,Assemblies,WH-EAST-01,SUP-0005,546,294,360.0,2025-09-21,In Stock
INV-00855,Sony PlayStation 5,Sony PlayStation 5,Mechanical,WH-INTL-02,SUP-0057,408,427,126.58,2024-07-24,Low Stock
INV-00856,LG C3 OLED TV,LG C3 OLED TV,Electrical,WH-CENTRAL-01,SUP-0119,1455,118,51.35,2025-08-29,In Stock
INV-00857,Samsung Odyssey G9,Samsung Odyssey G9,Electronics,WH-EAST-01,SUP-0108,3131,486,482.72,2025-06-25,In Stock
INV-00858,Dell XPS 15,Dell XPS 15,Electronics,WH-CENTRAL-02,SUP-0103,3779,298,144.09,2024-04-23,In Stock
INV-00859,Secretlab Titan EVO,Secretlab Titan EVO,Electronics,WH-NORTH-01,SUP-0112,3424,475,435.8,2025-02-04,In Stock
INV-00860,Keychron Q1 Pro,Keychron Q1 Pro,Raw Materials,WH-EAST-01,SUP-0004,1789,412,288.36,2024-08-21,In Stock
INV-00861,iPad Pro 12.9,iPad Pro 12.9,Assemblies,WH-SOUTH-01,SUP-0024,1421,152,225.12,2025-03-11,In Stock
INV-00862,GoPro HERO12 Black,GoPro HERO12 Black,Sensors,WH-EAST-02,SUP-0053,1201,488,491.6,2024-07-21,In Stock
INV-00863,Corsair RM850x PSU,Corsair RM850x PSU,Electronics,WH-INTL-02,SUP-0067,3361,108,145.14,2024-04-05,In Stock
INV-00864,AirPods Pro Gen 2,AirPods Pro Gen 2,Sensors,WH-EAST-02,SUP-0100,2454,120,177.74,2024-10-21,In Stock
INV-00865,Nintendo Switch OLED,Nintendo Switch OLED,Electrical,WH-NORTH-01,SUP-0121,1610,285,330.95,2025-02-01,In Stock
INV-00866,Xbox Series X,Xbox Series X,Packaging,WH-EAST-01,SUP-0109,2965,294,430.03,2024-08-01,In Stock
INV-00867,Corsair RM850x PSU,Corsair RM850x PSU,Assemblies,WH-WEST-01,SUP-0160,2056,359,487.47,2024-10-11,In Stock
INV-00868,Elgato Stream Deck,Elgato Stream Deck,Mechanical,WH-NORTH-01,SUP-0084,3510,464,429.88,2024-04-12,In Stock
INV-00869,Xbox Series X,Xbox Series X,Electronics,WH-EAST-02,SUP-0127,4509,275,311.76,2025-08-01,In Stock
INV-00870,Apple Watch Series 9,Apple Watch Series 9,Electrical,WH-EAST-01,SUP-0044,1412,203,147.08,2024-08-12,In Stock
INV-00871,iPad Pro 12.9,iPad Pro 12.9,Assemblies,WH-EAST-02,SUP-0197,2520,186,250.62,2024-08-12,In Stock
INV-00872,Logitech MX Master 3S,Logitech MX Master 3S,Raw Materials,WH-WEST-02,SUP-0129,2829,269,412.84,2025-08-09,In Stock
INV-00873,Logitech MX Master 3S,Logitech MX Master 3S,Electronics,WH-WEST-01,SUP-0092,3675,341,437.7,2025-07-02,In Stock
INV-00874,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Electrical,WH-SOUTH-01,SUP-0144,1846,243,286.07,2024-10-14,In Stock
INV-00875,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Sensors,WH-INTL-01,SUP-0112,3830,138,368.3,2024-09-29,In Stock
INV-00876,Sony PlayStation 5,Sony PlayStation 5,Raw Materials,WH-WEST-02,SUP-0129,99,51,437.83,2025-10-02,In Stock
INV-00877,Elgato Stream Deck,Elgato Stream Deck,Assemblies,WH-WEST-01,SUP-0024,2563,296,198.45,2024-10-12,In Stock
INV-00878,Samsung Odyssey G9,Samsung Odyssey G9,Electronics,WH-EAST-01,SUP-0149,2631,449,391.6,2025-05-03,In Stock
INV-00879,LG C3 OLED TV,LG C3 OLED TV,Packaging,WH-EAST-01,SUP-0079,636,184,246.92,2025-10-25,In Stock
INV-00880,DJI Mini 4 Pro,DJI Mini 4 Pro,Mechanical,WH-CENTRAL-01,SUP-0057,3363,427,230.53,2025-06-19,In Stock
INV-00881,Logitech MX Master 3S,Logitech MX Master 3S,Safety Equipment,WH-EAST-01,SUP-0102,2259,158,365.23,2024-03-25,In Stock
INV-00882,LG C3 OLED TV,LG C3 OLED TV,Raw Materials,WH-SOUTH-01,SUP-0066,3697,481,448.57,2025-04-23,In Stock
INV-00883,Dell XPS 15,Dell XPS 15,Sensors,WH-SOUTH-01,SUP-0142,3176,436,462.69,2024-03-09,In Stock
INV-00884,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Mechanical,WH-INTL-01,SUP-0096,2432,405,409.16,2025-09-15,In Stock
INV-00885,Echo Dot 5th Gen,Echo Dot 5th Gen,Electrical,WH-NORTH-01,SUP-0122,274,80,462.63,2024-06-19,In Stock
INV-00886,Echo Dot 5th Gen,Echo Dot 5th Gen,Assemblies,WH-CENTRAL-02,SUP-0011,901,55,350.26,2025-10-27,In Stock
INV-00887,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Electronics,WH-CENTRAL-01,SUP-0061,4604,247,184.85,2025-03-14,In Stock
INV-00888,Samsung Galaxy S24,Samsung Galaxy S24,Sensors,WH-WEST-02,SUP-0114,2764,68,137.17,2025-03-11,In Stock
INV-00889,Echo Dot 5th Gen,Echo Dot 5th Gen,Sensors,WH-EAST-01,SUP-0102,4171,175,244.11,2025-03-26,In Stock
INV-00890,GoPro HERO12 Black,GoPro HERO12 Black,Packaging,WH-NORTH-01,SUP-0180,1728,61,396.77,2024-05-03,In Stock
INV-00891,LG C3 OLED TV,LG C3 OLED TV,Electrical,WH-SOUTH-01,SUP-0106,1111,143,444.49,2025-05-01,In Stock
INV-00892,Secretlab Titan EVO,Secretlab Titan EVO,Assemblies,WH-EAST-02,SUP-0158,4707,378,12.99,2025-06-08,In Stock
INV-00893,iPad Pro 12.9,iPad Pro 12.9,Packaging,WH-CENTRAL-02,SUP-0056,4162,381,253.68,2024-12-03,In Stock
INV-00894,GoPro HERO12 Black,GoPro HERO12 Black,Electronics,WH-SOUTH-01,SUP-0121,4897,463,376.96,2025-08-09,In Stock
INV-00895,AirPods Pro Gen 2,AirPods Pro Gen 2,Electrical,WH-INTL-01,SUP-0178,1674,205,310.87,2025-05-30,In Stock
INV-00896,Razer DeathAdder V3,Razer DeathAdder V3,Electronics,WH-CENTRAL-02,SUP-0164,3945,254,164.71,2024-01-23,In Stock
INV-00897,NZXT Kraken Elite,NZXT Kraken Elite,Electrical,WH-WEST-01,SUP-0031,2479,342,348.76,2024-03-01,In Stock
INV-00898,Logitech MX Master 3S,Logitech MX Master 3S,Mechanical,WH-INTL-01,SUP-0103,4595,266,342.98,2025-03-29,In Stock
INV-00899,Apple iPhone 15,Apple iPhone 15,Sensors,WH-WEST-01,SUP-0016,3335,250,382.46,2025-02-15,In Stock
INV-00900,Razer DeathAdder V3,Razer DeathAdder V3,Electronics,WH-NORTH-01,SUP-0050,1334,345,472.04,2025-08-17,In Stock
INV-00901,Echo Dot 5th Gen,Echo Dot 5th Gen,Mechanical,WH-INTL-02,SUP-0138,1452,442,465.59,2025-05-17,In Stock
INV-00902,Nintendo Switch OLED,Nintendo Switch OLED,Packaging,WH-CENTRAL-02,SUP-0197,4602,128,106.02,2024-08-26,In Stock
INV-00903,iPad Pro 12.9,iPad Pro 12.9,Electronics,WH-INTL-01,SUP-0109,740,284,412.07,2024-11-11,In Stock
INV-00904,Kindle Paperwhite,Kindle Paperwhite,Packaging,WH-INTL-02,SUP-0075,2149,137,83.08,2024-07-30,In Stock
INV-00905,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Sensors,WH-EAST-02,SUP-0173,4844,324,386.69,2024-11-30,In Stock
INV-00906,Keychron Q1 Pro,Keychron Q1 Pro,Electronics,WH-EAST-02,SUP-0073,4927,404,182.6,2025-08-02,In Stock
INV-00907,Kindle Paperwhite,Kindle Paperwhite,Electronics,WH-SOUTH-01,SUP-0154,3428,280,93.92,2025-09-23,In Stock
INV-00908,NVIDIA RTX 4090,NVIDIA RTX 4090,Sensors,WH-EAST-01,SUP-0095,4412,274,132.94,2025-09-13,In Stock
INV-00909,Xbox Series X,Xbox Series X,Sensors,WH-INTL-01,SUP-0132,1330,189,372.54,2024-10-11,In Stock
INV-00910,GoPro HERO12 Black,GoPro HERO12 Black,Electronics,WH-WEST-01,SUP-0178,2009,465,340.76,2024-03-18,In Stock
INV-00911,iPad Pro 12.9,iPad Pro 12.9,Packaging,WH-NORTH-01,SUP-0129,4413,107,430.72,2024-01-06,In Stock
INV-00912,Sony WH-1000XM5,Sony WH-1000XM5,Assemblies,WH-WEST-02,SUP-0174,3087,378,61.38,2025-10-22,In Stock
INV-00913,Xbox Series X,Xbox Series X,Electronics,WH-EAST-02,SUP-0098,4750,492,326.99,2024-09-15,In Stock
INV-00914,Elgato Stream Deck,Elgato Stream Deck,Electrical,WH-INTL-01,SUP-0024,4758,420,167.64,2024-07-23,In Stock
INV-00915,iPad Pro 12.9,iPad Pro 12.9,Safety Equipment,WH-EAST-01,SUP-0154,379,108,488.78,2025-02-26,In Stock
INV-00916,DJI Mini 4 Pro,DJI Mini 4 Pro,Safety Equipment,WH-EAST-01,SUP-0053,2444,71,20.39,2025-10-06,In Stock
INV-00917,LG C3 OLED TV,LG C3 OLED TV,Mechanical,WH-NORTH-01,SUP-0041,257,315,204.05,2025-06-25,Low Stock
INV-00918,MacBook Pro 14,MacBook Pro 14,Electrical,WH-CENTRAL-01,SUP-0077,4920,262,422.01,2024-11-30,In Stock
INV-00919,Razer DeathAdder V3,Razer DeathAdder V3,Electronics,WH-NORTH-01,SUP-0038,247,388,260.59,2025-11-06,Low Stock
INV-00920,Echo Dot 5th Gen,Echo Dot 5th Gen,Electrical,WH-NORTH-01,SUP-0162,2776,339,141.43,2024-03-18,In Stock
INV-00921,AirPods Pro Gen 2,AirPods Pro Gen 2,Packaging,WH-INTL-02,SUP-0176,4422,51,60.6,2025-09-06,In Stock
INV-00922,Elgato Stream Deck,Elgato Stream Deck,Mechanical,WH-WEST-01,SUP-0121,3152,489,206.04,2024-05-15,In Stock
INV-00923,Apple iPhone 15,Apple iPhone 15,Electrical,WH-EAST-01,SUP-0062,4566,66,314.33,2025-04-12,In Stock
INV-00924,Samsung Galaxy S24,Samsung Galaxy S24,Sensors,WH-CENTRAL-01,SUP-0072,1435,265,138.32,2024-11-29,In Stock
INV-00925,Corsair RM850x PSU,Corsair RM850x PSU,Electrical,WH-CENTRAL-01,SUP-0086,4873,245,499.17,2025-11-27,In Stock
INV-00926,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Mechanical,WH-WEST-01,SUP-0003,3969,53,369.21,2024-10-29,In Stock
INV-00927,Corsair RM850x PSU,Corsair RM850x PSU,Electrical,WH-CENTRAL-02,SUP-0056,1168,202,206.87,2024-01-20,In Stock
INV-00928,Echo Dot 5th Gen,Echo Dot 5th Gen,Sensors,WH-NORTH-01,SUP-0094,737,129,128.08,2024-07-06,In Stock
INV-00929,LG C3 OLED TV,LG C3 OLED TV,Safety Equipment,WH-SOUTH-01,SUP-0181,2181,341,34.11,2025-09-16,In Stock
INV-00930,Sony WH-1000XM5,Sony WH-1000XM5,Electrical,WH-CENTRAL-01,SUP-0063,3677,50,190.84,2024-05-16,In Stock
INV-00931,NZXT Kraken Elite,NZXT Kraken Elite,Raw Materials,WH-CENTRAL-02,SUP-0057,2525,71,350.71,2025-03-11,In Stock
INV-00932,Logitech MX Master 3S,Logitech MX Master 3S,Mechanical,WH-INTL-01,SUP-0113,4106,435,395.94,2024-10-12,In Stock
INV-00933,GoPro HERO12 Black,GoPro HERO12 Black,Packaging,WH-CENTRAL-01,SUP-0131,133,174,275.66,2024-05-01,Low Stock
INV-00934,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Safety Equipment,WH-WEST-02,SUP-0133,4669,281,187.87,2025-12-30,In Stock
INV-00935,Sony WH-1000XM5,Sony WH-1000XM5,Sensors,WH-WEST-01,SUP-0060,3367,127,216.8,2025-01-25,In Stock
INV-00936,Sony WH-1000XM5,Sony WH-1000XM5,Packaging,WH-CENTRAL-01,SUP-0150,3797,359,41.48,2025-01-16,In Stock
INV-00937,Echo Dot 5th Gen,Echo Dot 5th Gen,Safety Equipment,WH-WEST-01,SUP-0035,2542,340,375.5,2024-09-19,In Stock
INV-00938,MacBook Pro 14,MacBook Pro 14,Packaging,WH-WEST-01,SUP-0043,4954,318,480.82,2025-07-31,In Stock
INV-00939,Kindle Paperwhite,Kindle Paperwhite,Packaging,WH-SOUTH-01,SUP-0102,1055,55,40.97,2025-04-09,In Stock
INV-00940,Secretlab Titan EVO,Secretlab Titan EVO,Packaging,WH-WEST-01,SUP-0049,4662,348,446.81,2025-01-21,In Stock
INV-00941,Kindle Paperwhite,Kindle Paperwhite,Electrical,WH-INTL-02,SUP-0189,4833,357,303.59,2025-07-15,In Stock
INV-00942,Samsung Odyssey G9,Samsung Odyssey G9,Safety Equipment,WH-SOUTH-01,SUP-0143,1764,214,259.81,2025-12-28,In Stock
INV-00943,Google Pixel 8 Pro,Google Pixel 8 Pro,Electrical,WH-CENTRAL-02,SUP-0200,3694,362,219.75,2024-11-04,In Stock
INV-00944,Nintendo Switch OLED,Nintendo Switch OLED,Electrical,WH-EAST-01,SUP-0134,2023,180,474.03,2024-09-14,In Stock
INV-00945,Elgato Stream Deck,Elgato Stream Deck,Sensors,WH-EAST-02,SUP-0084,4980,466,104.07,2025-06-24,In Stock
INV-00946,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Mechanical,WH-WEST-01,SUP-0033,1553,441,204.21,2024-01-31,In Stock
INV-00947,Apple iPhone 15,Apple iPhone 15,Assemblies,WH-EAST-01,SUP-0168,544,198,489.55,2025-12-16,In Stock
INV-00948,iPad Pro 12.9,iPad Pro 12.9,Mechanical,WH-CENTRAL-01,SUP-0190,3267,125,327.77,2024-08-20,In Stock
INV-00949,NZXT Kraken Elite,NZXT Kraken Elite,Assemblies,WH-INTL-02,SUP-0019,276,495,112.77,2024-05-01,Low Stock
